datetime,temperature,rain,wind,humidity,discomfort_index,perceived_temperature
2016-07-06,26.4,9.3,1.5,78.6,76.987096,28.564716625485396
2016-07-07,25.9,0.0,1.0,78.1,76.136321,28.116200000000003
2016-07-08,25.5,0.0,1.3,74.9,75.152805,27.655013648396483
2016-07-11,24.4,2.2,0.8,84.9,74.43174400000001,26.648662993292213
2016-07-12,24.2,4.2,1.0,86.8,74.285144,26.385600000000004
2016-07-13,25.8,0.0,0.9,80.1,76.202842,28.033461695938755
2016-07-14,26.7,0.0,1.3,67.1,76.068243,28.89701206498807
2016-07-15,25.0,0.0,1.3,64.9,73.33205000000001,27.13751430814999
2016-07-18,24.3,0.0,0.9,72.6,73.06658200000001,26.51640376702494
2016-07-19,24.7,0.0,0.9,74.5,73.87098499999999,26.92095254806862
2016-07-20,24.5,0.0,0.9,67.8,72.89448999999999,26.718678157546783
2016-07-21,24.3,0.0,1.0,71.8,72.98852600000001,26.487400000000004
2016-07-22,24.0,0.0,0.8,75.5,72.8823,26.247025592523165
2016-07-25,28.0,28.4,1.2,76.4,79.23288,30.246066904258583
2016-07-26,28.0,0.0,1.4,74.5,78.9779,30.23917663852557
2016-07-27,28.6,0.0,1.5,71.6,79.500024,30.86278254701586
2016-07-28,28.7,0.0,1.6,73.6,79.934168,30.96734585858416
2016-07-29,28.6,0.0,1.4,74.6,79.920444,30.863135137386642
2016-08-01,26.8,1.6,1.0,73.9,77.047448,29.032400000000006
2016-08-02,25.9,10.2,1.0,78.9,76.227049,28.116200000000003
2016-08-03,26.1,0.5,0.9,78.3,76.476037,28.33687328172152
2016-08-04,27.1,0.0,1.2,73.6,77.47234399999999,29.319303750470063
2016-08-05,27.7,0.0,1.2,69.8,77.89685399999999,29.93714585299574
2016-08-08,27.5,0.4,1.0,73.0,78.01025,29.745000000000005
2016-08-09,27.4,0.0,1.0,73.8,77.959588,29.6432
2016-08-10,29.1,0.0,1.1,67.0,79.59203,31.37638387658336
